client_name,day_of_week,quantity,서비스 종류,성비(남:녀),업종,temperature,메인 메뉴,food_class,spicy,food_temperature_level,basic_quantity
비트센싱,월,18,베이직,6:4,IT,12,삼겹오징어두루치기,한식,0.6,1,36
비헤이브글로벌,월,26,베이직,5:5,마케팅,12,삼겹오징어두루치기,한식,0.6,1,35
세종메디칼,월,23,베이직,7:3,의료,12,삼겹오징어두루치기,한식,0.6,1,70
소프트팩,월,44,베이직,3:7,식음료,12,삼겹오징어두루치기,한식,0.6,1,55
슈퍼진,월,14,베이직,7:3,게임,12,삼겹오징어두루치기,한식,0.6,1,55
알파투쎄븐쓰리,월,35,베이직,7:3,IT,12,삼겹오징어두루치기,한식,0.6,1,20
엔라이즈,월,28,베이직,7:3,IT,12,삼겹오징어두루치기,한식,0.6,1,40
위시켓,월,29,베이직,6:4,IT,12,삼겹오징어두루치기,한식,0.6,1,130
이노레드,월,52,베이직,8:2,마케팅,12,삼겹오징어두루치기,한식,0.6,1,95
휴이노,월,44,베이직,8:2,IT,12,삼겹오징어두루치기,한식,0.6,1,80
NC문화재단,월,18,프리미엄,7:3,게임,12,삼겹오징어두루치기,한식,0.6,1,22
S2W,월,28,베이직,6:4,IT,12,삼겹오징어두루치기,한식,0.6,1,50
WMS,월,22,베이직,5:5,IT,12,삼겹오징어두루치기,한식,0.6,1,30
네스필러피케이지,화,26,베이직,6:4,미용,16,소고기소보로동,일식,0,1,30
더퍼스트터치,화,32,베이직,7:3,제조,16,소고기소보로동,일식,0,1,95
로지올,화,67,베이직,7:3,IT,16,소고기소보로동,일식,0,1,75
리벨리온,화,27,베이직,7:3,IT,16,소고기소보로동,일식,0,1,28
마인드로직,화,19,베이직,5:5,IT,16,소고기소보로동,일식,0,1,25
메드트로닉,화,74,베이직,7:3,무역,16,소고기소보로동,일식,0,1,75
뱅크샐러드,화,48,베이직,6:4,IT,16,소고기소보로동,일식,0,1,50
위시켓,화,34,베이직,6:4,IT,16,소고기소보로동,일식,0,1,130
이노레드,화,62,베이직,8:2,마케팅,16,소고기소보로동,일식,0,1,95
코렘시스,화,17,베이직,8:2,건설,16,소고기소보로동,일식,0,1,18
크래프톤,화,114,베이직,7:3,게임,16,소고기소보로동,일식,0,1,120
휴이노,화,52,베이직,8:2,IT,16,소고기소보로동,일식,0,1,80
NC문화재단,화,21,프리미엄,7:3,게임,16,소고기소보로동,일식,0,1,22
S2W,화,33,베이직,6:4,IT,16,소고기소보로동,일식,0,1,50
더퍼스트터치,수,34,베이직,7:3,제조,16,춘천닭갈비,한식,0.5,1,95
로지올,수,70,베이직,7:3,IT,16,춘천닭갈비,한식,0.5,1,75
리벨리온,수,28,베이직,7:3,IT,16,춘천닭갈비,한식,0.5,1,28
마인드로직,수,20,베이직,5:5,IT,16,춘천닭갈비,한식,0.5,1,25
메드트로닉,수,78,베이직,7:3,무역,16,춘천닭갈비,한식,0.5,1,75
알파투쎄븐쓰리,수,44,베이직,7:3,IT,16,춘천닭갈비,한식,0.5,1,20
엔라이즈,수,35,베이직,7:3,IT,16,춘천닭갈비,한식,0.5,1,40
위시켓,수,36,베이직,6:4,IT,16,춘천닭갈비,한식,0.5,1,130
이노레드,수,65,베이직,8:2,마케팅,16,춘천닭갈비,한식,0.5,1,95
쿼터백,수,22,베이직,7:3,IT,16,춘천닭갈비,한식,0.5,1,25
크래프톤,수,120,베이직,7:3,게임,16,춘천닭갈비,한식,0.5,1,120
크립토파라다이스,수,24,베이직,6:4,게임,16,춘천닭갈비,한식,0.5,1,20
테거스,수,21,베이직,7:3,IT,16,춘천닭갈비,한식,0.5,1,20
테스시스템,수,22,프리미엄,7:3,IT,16,춘천닭갈비,한식,0.5,1,22
프롬더레드,수,22,베이직,7:3,게임,16,춘천닭갈비,한식,0.5,1,30
플레이링스,수,22,베이직,7:3,게임,16,춘천닭갈비,한식,0.5,1,30
핏투게더,수,30,프리미엄,8:2,IT,16,춘천닭갈비,한식,0.5,1,55
마인드로직,목,18,베이직,5:5,IT,13,돼지갈비간장조림,한식,0.3,1,25
메드트로닉,목,70,베이직,7:3,무역,13,돼지갈비간장조림,한식,0.3,1,75
부농,목,23,베이직,7:3,제조,13,돼지갈비간장조림,한식,0.3,1,25
분당메모리얼파크,목,28,베이직,5:5,서비스,13,돼지갈비간장조림,한식,0.3,1,40
비트센싱,목,20,베이직,6:4,IT,13,돼지갈비간장조림,한식,0.3,1,36
비헤이브글로벌,목,29,베이직,5:5,마케팅,13,돼지갈비간장조림,한식,0.3,1,35
세종메디칼,목,26,베이직,7:3,의료,13,돼지갈비간장조림,한식,0.3,1,70
알파투쎄븐쓰리,목,40,베이직,7:3,IT,13,돼지갈비간장조림,한식,0.3,1,20
엔라이즈,목,32,베이직,7:3,IT,13,돼지갈비간장조림,한식,0.3,1,40
엠레드클리닉,목,22,베이직,2:8,미용,13,돼지갈비간장조림,한식,0.3,1,30
오가나셀피부과,목,32,프리미엄,3:7,미용,13,돼지갈비간장조림,한식,0.3,1,45
코렘시스,목,16,베이직,8:2,건설,13,돼지갈비간장조림,한식,0.3,1,18
쿼터백,목,20,베이직,7:3,IT,13,돼지갈비간장조림,한식,0.3,1,25
크래프톤,목,108,베이직,7:3,게임,13,돼지갈비간장조림,한식,0.3,1,120
크립토파라다이스,목,22,베이직,6:4,게임,13,돼지갈비간장조림,한식,0.3,1,20
프롬더레드,목,20,베이직,7:3,게임,13,돼지갈비간장조림,한식,0.3,1,30
플레이링스,목,20,베이직,7:3,게임,13,돼지갈비간장조림,한식,0.3,1,30
핏투게더,목,27,프리미엄,8:2,IT,13,돼지갈비간장조림,한식,0.3,1,55
휴이노,목,50,베이직,8:2,IT,13,돼지갈비간장조림,한식,0.3,1,80
더퍼스트터치,금,30,베이직,7:3,제조,13,버섯 소불고기,한식,0.3,1,95
마인드로직,금,17,베이직,5:5,IT,13,버섯 소불고기,한식,0.3,1,25
메드트로닉,금,68,베이직,7:3,무역,13,버섯 소불고기,한식,0.3,1,75
뱅크샐러드,금,44,베이직,6:4,IT,13,버섯 소불고기,한식,0.3,1,50
비트센싱,금,19,베이직,6:4,IT,13,버섯 소불고기,한식,0.3,1,36
비헤이브글로벌,금,28,베이직,5:5,마케팅,13,버섯 소불고기,한식,0.3,1,35
세종메디칼,금,25,베이직,7:3,의료,13,버섯 소불고기,한식,0.3,1,70
알파투쎄븐쓰리,금,38,베이직,7:3,IT,13,버섯 소불고기,한식,0.3,1,20
위시켓,금,31,베이직,6:4,IT,13,버섯 소불고기,한식,0.3,1,130
코렘시스,금,16,베이직,8:2,건설,13,버섯 소불고기,한식,0.3,1,18
쿼터백,금,19,베이직,7:3,IT,13,버섯 소불고기,한식,0.3,1,25
크래프톤,금,104,베이직,7:3,게임,13,버섯 소불고기,한식,0.3,1,120
크립토파라다이스,금,21,베이직,6:4,게임,13,버섯 소불고기,한식,0.3,1,20
휴이노,금,48,베이직,8:2,IT,13,버섯 소불고기,한식,0.3,1,80
NC문화재단,금,19,프리미엄,7:3,게임,13,버섯 소불고기,한식,0.3,1,22
긱스빈,월,19,베이직,7:3,전기전자,10,유자떡갈비구이,한식,0,1,35
버핏서울,월,16,베이직,7:3,헬스케어,10,유자떡갈비구이,한식,0,1,35
부농,월,20,베이직,7:3,제조,10,유자떡갈비구이,한식,0,1,25
분당메모리얼파크,월,25,베이직,5:5,서비스,10,유자떡갈비구이,한식,0,1,40
비트센싱,월,18,베이직,6:4,IT,10,유자떡갈비구이,한식,0,1,36
비헤이브글로벌,월,26,베이직,5:5,마케팅,10,유자떡갈비구이,한식,0,1,35
세종메디칼,월,23,베이직,7:3,의료,10,유자떡갈비구이,한식,0,1,70
소프트팩,월,44,베이직,3:7,식음료,10,유자떡갈비구이,한식,0,1,55
슈퍼진,월,14,베이직,7:3,게임,10,유자떡갈비구이,한식,0,1,55
알파투쎄븐쓰리,월,35,베이직,7:3,IT,10,유자떡갈비구이,한식,0,1,20
엔라이즈,월,28,베이직,7:3,IT,10,유자떡갈비구이,한식,0,1,40
위시켓,월,29,베이직,6:4,IT,10,유자떡갈비구이,한식,0,1,130
이노레드,월,52,베이직,8:2,마케팅,10,유자떡갈비구이,한식,0,1,95
휴이노,월,44,베이직,8:2,IT,10,유자떡갈비구이,한식,0,1,80
NC문화재단,월,18,프리미엄,7:3,게임,10,유자떡갈비구이,한식,0,1,22
S2W,월,28,베이직,6:4,IT,10,유자떡갈비구이,한식,0,1,50
WMS,월,22,베이직,5:5,IT,10,유자떡갈비구이,한식,0,1,30
네스필러피케이지,화,26,베이직,6:4,미용,12,토마토미트볼,양식,0.5,1,30
더퍼스트터치,화,32,베이직,7:3,제조,12,토마토미트볼,양식,0.5,1,95
로지올,화,67,베이직,7:3,IT,12,토마토미트볼,양식,0.5,1,75
리벨리온,화,27,베이직,7:3,IT,12,토마토미트볼,양식,0.5,1,28
마인드로직,화,19,베이직,5:5,IT,12,토마토미트볼,양식,0.5,1,25
메드트로닉,화,74,베이직,7:3,무역,12,토마토미트볼,양식,0.5,1,75
뱅크샐러드,화,48,베이직,6:4,IT,12,토마토미트볼,양식,0.5,1,50
위시켓,화,34,베이직,6:4,IT,12,토마토미트볼,양식,0.5,1,130
이노레드,화,62,베이직,8:2,마케팅,12,토마토미트볼,양식,0.5,1,95
코렘시스,화,17,베이직,8:2,건설,12,토마토미트볼,양식,0.5,1,18
크래프톤,화,114,베이직,7:3,게임,12,토마토미트볼,양식,0.5,1,120
휴이노,화,52,베이직,8:2,IT,12,토마토미트볼,양식,0.5,1,80
NC문화재단,화,21,프리미엄,7:3,게임,12,토마토미트볼,양식,0.5,1,22
S2W,화,33,베이직,6:4,IT,12,토마토미트볼,양식,0.5,1,50
더퍼스트터치,수,34,베이직,7:3,제조,13,매콤납작잡채,한식,0.9,1,95
로지올,수,70,베이직,7:3,IT,13,매콤납작잡채,한식,0.9,1,75
리벨리온,수,28,베이직,7:3,IT,13,매콤납작잡채,한식,0.9,1,28
마인드로직,수,20,베이직,5:5,IT,13,매콤납작잡채,한식,0.9,1,25
메드트로닉,수,78,베이직,7:3,무역,13,매콤납작잡채,한식,0.9,1,75
알파투쎄븐쓰리,수,44,베이직,7:3,IT,13,매콤납작잡채,한식,0.9,1,20
엔라이즈,수,35,베이직,7:3,IT,13,매콤납작잡채,한식,0.9,1,40
위시켓,수,36,베이직,6:4,IT,13,매콤납작잡채,한식,0.9,1,130
이노레드,수,65,베이직,8:2,마케팅,13,매콤납작잡채,한식,0.9,1,95
쿼터백,수,22,베이직,7:3,IT,13,매콤납작잡채,한식,0.9,1,25
크래프톤,수,120,베이직,7:3,게임,13,매콤납작잡채,한식,0.9,1,120
크립토파라다이스,수,24,베이직,6:4,게임,13,매콤납작잡채,한식,0.9,1,20
테거스,수,21,베이직,7:3,IT,13,매콤납작잡채,한식,0.9,1,20
테스시스템,수,22,프리미엄,7:3,IT,13,매콤납작잡채,한식,0.9,1,22
프롬더레드,수,22,베이직,7:3,게임,13,매콤납작잡채,한식,0.9,1,30
플레이링스,수,22,베이직,7:3,게임,13,매콤납작잡채,한식,0.9,1,30
핏투게더,수,30,프리미엄,8:2,IT,13,매콤납작잡채,한식,0.9,1,55
마인드로직,목,18,베이직,5:5,IT,14,고추장제육볶음,한식,0.6,1,25
메드트로닉,목,70,베이직,7:3,무역,14,고추장제육볶음,한식,0.6,1,75
부농,목,23,베이직,7:3,제조,14,고추장제육볶음,한식,0.6,1,25
분당메모리얼파크,목,28,베이직,5:5,서비스,14,고추장제육볶음,한식,0.6,1,40
비트센싱,목,20,베이직,6:4,IT,14,고추장제육볶음,한식,0.6,1,36
비헤이브글로벌,목,29,베이직,5:5,마케팅,14,고추장제육볶음,한식,0.6,1,35
세종메디칼,목,26,베이직,7:3,의료,14,고추장제육볶음,한식,0.6,1,70
알파투쎄븐쓰리,목,40,베이직,7:3,IT,14,고추장제육볶음,한식,0.6,1,20
엔라이즈,목,32,베이직,7:3,IT,14,고추장제육볶음,한식,0.6,1,40
엠레드클리닉,목,22,베이직,2:8,미용,14,고추장제육볶음,한식,0.6,1,30
오가나셀피부과,목,32,프리미엄,3:7,미용,14,고추장제육볶음,한식,0.6,1,45
코렘시스,목,16,베이직,8:2,건설,14,고추장제육볶음,한식,0.6,1,18
쿼터백,목,20,베이직,7:3,IT,14,고추장제육볶음,한식,0.6,1,25
크래프톤,목,108,베이직,7:3,게임,14,고추장제육볶음,한식,0.6,1,120
크립토파라다이스,목,22,베이직,6:4,게임,14,고추장제육볶음,한식,0.6,1,20
프롬더레드,목,20,베이직,7:3,게임,14,고추장제육볶음,한식,0.6,1,30
플레이링스,목,20,베이직,7:3,게임,14,고추장제육볶음,한식,0.6,1,30
핏투게더,목,27,프리미엄,8:2,IT,14,고추장제육볶음,한식,0.6,1,55
휴이노,목,50,베이직,8:2,IT,14,고추장제육볶음,한식,0.6,1,80
더퍼스트터치,금,30,베이직,7:3,제조,17,오겹두루치기,한식,0.6,1,95
마인드로직,금,17,베이직,5:5,IT,17,오겹두루치기,한식,0.6,1,25
메드트로닉,금,68,베이직,7:3,무역,17,오겹두루치기,한식,0.6,1,75
뱅크샐러드,금,44,베이직,6:4,IT,17,오겹두루치기,한식,0.6,1,50
비트센싱,금,19,베이직,6:4,IT,17,오겹두루치기,한식,0.6,1,36
비헤이브글로벌,금,28,베이직,5:5,마케팅,17,오겹두루치기,한식,0.6,1,35
세종메디칼,금,25,베이직,7:3,의료,17,오겹두루치기,한식,0.6,1,70
알파투쎄븐쓰리,금,38,베이직,7:3,IT,17,오겹두루치기,한식,0.6,1,20
위시켓,금,31,베이직,6:4,IT,17,오겹두루치기,한식,0.6,1,130
코렘시스,금,16,베이직,8:2,건설,17,오겹두루치기,한식,0.6,1,18
쿼터백,금,19,베이직,7:3,IT,17,오겹두루치기,한식,0.6,1,25
크래프톤,금,104,베이직,7:3,게임,17,오겹두루치기,한식,0.6,1,120
크립토파라다이스,금,21,베이직,6:4,게임,17,오겹두루치기,한식,0.6,1,20
휴이노,금,48,베이직,8:2,IT,17,오겹두루치기,한식,0.6,1,80
NC문화재단,금,19,프리미엄,7:3,게임,17,오겹두루치기,한식,0.6,1,22
긱스빈,월,19,베이직,7:3,전기전자,17,연어스테이크,양식,0,1,35
버핏서울,월,16,베이직,7:3,헬스케어,17,연어스테이크,양식,0,1,35
부농,월,20,베이직,7:3,제조,17,연어스테이크,양식,0,1,25
분당메모리얼파크,월,25,베이직,5:5,서비스,17,연어스테이크,양식,0,1,40
비트센싱,월,18,베이직,6:4,IT,17,연어스테이크,양식,0,1,36
비헤이브글로벌,월,26,베이직,5:5,마케팅,17,연어스테이크,양식,0,1,35
세종메디칼,월,23,베이직,7:3,의료,17,연어스테이크,양식,0,1,70
소프트팩,월,44,베이직,3:7,식음료,17,연어스테이크,양식,0,1,55
슈퍼진,월,14,베이직,7:3,게임,17,연어스테이크,양식,0,1,55
알파투쎄븐쓰리,월,35,베이직,7:3,IT,17,연어스테이크,양식,0,1,20
엔라이즈,월,28,베이직,7:3,IT,17,연어스테이크,양식,0,1,40
위시켓,월,29,베이직,6:4,IT,17,연어스테이크,양식,0,1,130
이노레드,월,52,베이직,8:2,마케팅,17,연어스테이크,양식,0,1,95
휴이노,월,44,베이직,8:2,IT,17,연어스테이크,양식,0,1,80
NC문화재단,월,18,프리미엄,7:3,게임,17,연어스테이크,양식,0,1,22
S2W,월,28,베이직,6:4,IT,17,연어스테이크,양식,0,1,50
WMS,월,22,베이직,5:5,IT,17,연어스테이크,양식,0,1,30
네스필러피케이지,화,26,베이직,6:4,미용,15,오향장육,중식,0.5,1,30
더퍼스트터치,화,32,베이직,7:3,제조,15,오향장육,중식,0.5,1,95
로지올,화,67,베이직,7:3,IT,15,오향장육,중식,0.5,1,75
리벨리온,화,27,베이직,7:3,IT,15,오향장육,중식,0.5,1,28
마인드로직,화,19,베이직,5:5,IT,15,오향장육,중식,0.5,1,25
메드트로닉,화,74,베이직,7:3,무역,15,오향장육,중식,0.5,1,75
뱅크샐러드,화,48,베이직,6:4,IT,15,오향장육,중식,0.5,1,50
위시켓,화,34,베이직,6:4,IT,15,오향장육,중식,0.5,1,130
이노레드,화,62,베이직,8:2,마케팅,15,오향장육,중식,0.5,1,95
코렘시스,화,17,베이직,8:2,건설,15,오향장육,중식,0.5,1,18
크래프톤,화,114,베이직,7:3,게임,15,오향장육,중식,0.5,1,120
휴이노,화,52,베이직,8:2,IT,15,오향장육,중식,0.5,1,80
NC문화재단,화,21,프리미엄,7:3,게임,15,오향장육,중식,0.5,1,22
S2W,화,33,베이직,6:4,IT,15,오향장육,중식,0.5,1,50
더퍼스트터치,수,34,베이직,7:3,제조,10,간장삼겹케일볶음,한식,0.3,1,95
로지올,수,70,베이직,7:3,IT,10,간장삼겹케일볶음,한식,0.3,1,75
리벨리온,수,28,베이직,7:3,IT,10,간장삼겹케일볶음,한식,0.3,1,28
마인드로직,수,20,베이직,5:5,IT,10,간장삼겹케일볶음,한식,0.3,1,25
메드트로닉,수,78,베이직,7:3,무역,10,간장삼겹케일볶음,한식,0.3,1,75
알파투쎄븐쓰리,수,44,베이직,7:3,IT,10,간장삼겹케일볶음,한식,0.3,1,20
엔라이즈,수,35,베이직,7:3,IT,10,간장삼겹케일볶음,한식,0.3,1,40
위시켓,수,36,베이직,6:4,IT,10,간장삼겹케일볶음,한식,0.3,1,130
이노레드,수,65,베이직,8:2,마케팅,10,간장삼겹케일볶음,한식,0.3,1,95
쿼터백,수,22,베이직,7:3,IT,10,간장삼겹케일볶음,한식,0.3,1,25
크래프톤,수,120,베이직,7:3,게임,10,간장삼겹케일볶음,한식,0.3,1,120
크립토파라다이스,수,24,베이직,6:4,게임,10,간장삼겹케일볶음,한식,0.3,1,20
테거스,수,21,베이직,7:3,IT,10,간장삼겹케일볶음,한식,0.3,1,20
테스시스템,수,22,프리미엄,7:3,IT,10,간장삼겹케일볶음,한식,0.3,1,22
프롬더레드,수,22,베이직,7:3,게임,10,간장삼겹케일볶음,한식,0.3,1,30
플레이링스,수,22,베이직,7:3,게임,10,간장삼겹케일볶음,한식,0.3,1,30
핏투게더,수,30,프리미엄,8:2,IT,10,간장삼겹케일볶음,한식,0.3,1,55
마인드로직,목,18,베이직,5:5,IT,15,데리야끼간장소불고기,일식,0.2,1,25
메드트로닉,목,70,베이직,7:3,무역,15,데리야끼간장소불고기,일식,0.2,1,75
부농,목,23,베이직,7:3,제조,15,데리야끼간장소불고기,일식,0.2,1,25
분당메모리얼파크,목,28,베이직,5:5,서비스,15,데리야끼간장소불고기,일식,0.2,1,40
비트센싱,목,20,베이직,6:4,IT,15,데리야끼간장소불고기,일식,0.2,1,36
비헤이브글로벌,목,29,베이직,5:5,마케팅,15,데리야끼간장소불고기,일식,0.2,1,35
세종메디칼,목,26,베이직,7:3,의료,15,데리야끼간장소불고기,일식,0.2,1,70
알파투쎄븐쓰리,목,40,베이직,7:3,IT,15,데리야끼간장소불고기,일식,0.2,1,20
엔라이즈,목,32,베이직,7:3,IT,15,데리야끼간장소불고기,일식,0.2,1,40
엠레드클리닉,목,22,베이직,2:8,미용,15,데리야끼간장소불고기,일식,0.2,1,30
오가나셀피부과,목,32,프리미엄,3:7,미용,15,데리야끼간장소불고기,일식,0.2,1,45
코렘시스,목,16,베이직,8:2,건설,15,데리야끼간장소불고기,일식,0.2,1,18
쿼터백,목,20,베이직,7:3,IT,15,데리야끼간장소불고기,일식,0.2,1,25
크래프톤,목,108,베이직,7:3,게임,15,데리야끼간장소불고기,일식,0.2,1,120
크립토파라다이스,목,22,베이직,6:4,게임,15,데리야끼간장소불고기,일식,0.2,1,20
프롬더레드,목,20,베이직,7:3,게임,15,데리야끼간장소불고기,일식,0.2,1,30
플레이링스,목,20,베이직,7:3,게임,15,데리야끼간장소불고기,일식,0.2,1,30
핏투게더,목,27,프리미엄,8:2,IT,15,데리야끼간장소불고기,일식,0.2,1,55
휴이노,목,50,베이직,8:2,IT,15,데리야끼간장소불고기,일식,0.2,1,80
더퍼스트터치,금,30,베이직,7:3,제조,18,매콤차돌박이덮밥,한식,0.8,1,95
마인드로직,금,17,베이직,5:5,IT,18,매콤차돌박이덮밥,한식,0.8,1,25
메드트로닉,금,68,베이직,7:3,무역,18,매콤차돌박이덮밥,한식,0.8,1,75
뱅크샐러드,금,44,베이직,6:4,IT,18,매콤차돌박이덮밥,한식,0.8,1,50
비트센싱,금,19,베이직,6:4,IT,18,매콤차돌박이덮밥,한식,0.8,1,36
